##
## readcol, 'QLF_iband_sdss_boss_boss21_wSelfn_formatted_McGkcor_rv1.dat', $
##           z, zz, mean_mag, aa, mag_bin, bb, NQ, cc, log_phi, dd, error,ee, survey, $
##           format='(d,a, d,a, d,a, i,a, d,a, d, a,a)'
##
## 0.30 < z < 0.68
##
  0.870 &   -24.150 &   -24.150 &       9 &   -5.860 & 1446.590 sd
##
## 1.06 < z < 1.44
##
  1.250 &   -28.050 &   -28.050 &      12 &   -8.150 &    2.060 sd
  1.250 &   -27.750 &   -27.750 &      23 &   -7.860 &    2.850 sd
  1.250 &   -27.450 &   -27.450 &      29 &   -7.760 &    3.200 sd
  1.250 &   -27.150 &   -27.150 &      73 &   -7.360 &    5.070 sd
  1.250 &   -26.850 &   -26.850 &     139 &   -7.080 &    7.000 sd
  1.250 &   -26.550 &   -26.550 &     249 &   -6.830 &    9.370 sd
  1.250 &   -26.250 &   -26.250 &     439 &   -6.580 &   12.440 sd
  1.250 &   -25.950 &   -25.950 &     783 &   -6.330 &   16.620 sd
  1.250 &   -25.650 &   -25.650 &     733 &   -6.240 &   22.560 sd
  1.250 &   -25.350 &   -25.350 &     360 &   -6.120 &   48.010 sd
  1.250 &   -25.050 &   -25.050 &      12 &   -5.740 & 1332.390 sd
#  1.263 &   -26.293 &   -26.250 &       3 &   -6.723 &  109.308 tw
#  1.266 &   -25.954 &   -25.950 &       5 &   -6.501 &  141.116 tw
#  1.323 &   -25.627 &   -25.650 &       7 &   -6.355 &  166.971 tw
#  1.278 &   -25.359 &   -25.350 &      13 &   -6.086 &  227.543 tw
#  1.275 &   -25.051 &   -25.050 &      17 &   -5.969 &  260.205 tw
  1.258 &   -24.719 &   -24.750 &      17 &   -5.969 &  260.205 tw
  1.270 &   -24.495 &   -24.450 &      19 &   -5.921 &  275.086 tw
  1.264 &   -24.124 &   -24.150 &      27 &   -5.769 &  327.924 tw
  1.266 &   -23.880 &   -23.850 &      30 &   -5.723 &  345.662 tw
  1.313 &   -23.560 &   -23.550 &      36 &   -5.644 &  378.654 tw
  1.248 &   -23.229 &   -23.250 &      35 &   -5.656 &  373.358 tw
  1.239 &   -22.959 &   -22.950 &      31 &   -5.709 &  351.376 tw
  1.221 &   -22.654 &   -22.650 &      28 &   -5.753 &  333.941 tw
  1.199 &   -22.334 &   -22.350 &      20 &   -5.899 &  282.232 tw
## 1.238 &   -22.139 &   -22.050 &       2 &   -6.899 &   89.250 tw
## 0.992 &   -21.734 &   -21.750 &       5 &   -6.501 &  141.116 tw
## 1.265 &   -21.509 &   -21.450 &       2 &   -6.899 &   89.250 tw
## 1.068 &   -20.911 &   -20.850 &       1 &   -7.200 &   63.109 tw
##
##
## 1.44 < z < 1.82
##
  1.630 &   -28.650 &   -28.650 &      11 &   -8.250 &    1.700 sd
  1.630 &   -28.350 &   -28.350 &      16 &   -8.080 &    2.060 sd
  1.630 &   -28.050 &   -28.050 &      32 &   -7.780 &    2.910 sd
  1.630 &   -27.750 &   -27.750 &      79 &   -7.390 &    4.570 sd
  1.630 &   -27.450 &   -27.450 &     147 &   -7.120 &    6.230 sd
  1.630 &   -27.150 &   -27.150 &     269 &   -6.860 &    8.430 sd
  1.630 &   -26.850 &   -26.850 &     453 &   -6.630 &   10.940 sd
  1.630 &   -26.550 &   -26.550 &     779 &   -6.400 &   14.350 sd
  1.630 &   -26.250 &   -26.250 &     892 &   -6.260 &   19.090 sd
  1.630 &   -25.950 &   -25.950 &     477 &   -6.140 &   38.860 sd
# 1.742 &   -27.404 &   -27.450 &       2 &   -6.962 &   77.264 tw
# 1.670 &   -27.072 &   -27.150 &       1 &   -7.263 &   54.634 tw
# 1.604 &   -26.641 &   -26.550 &       2 &   -6.962 &   77.264 tw
# 1.655 &   -26.280 &   -26.250 &       4 &   -6.660 &  109.268 tw
# 1.611 &   -25.910 &   -25.950 &       6 &   -6.484 &  133.825 tw
  1.699 &   -25.605 &   -25.650 &      11 &   -6.221 &  181.200 tw
  1.635 &   -25.319 &   -25.350 &      23 &   -5.901 &  262.015 tw
  1.644 &   -25.065 &   -25.050 &      16 &   -6.058 &  218.536 tw
  1.652 &   -24.740 &   -24.750 &      31 &   -5.771 &  304.189 tw
  1.649 &   -24.427 &   -24.450 &      33 &   -5.744 &  313.848 tw
  1.641 &   -24.148 &   -24.150 &      41 &   -5.650 &  349.828 tw
  1.601 &   -23.835 &   -23.850 &      39 &   -5.671 &  341.189 tw
  1.577 &   -23.535 &   -23.550 &      35 &   -5.718 &  323.219 tw
  1.634 &   -23.268 &   -23.250 &      40 &   -5.660 &  345.536 tw
#  1.606 &   -22.966 &   -22.950 &      20 &   -5.962 &  244.330 tw
##  1.576 &   -22.678 &   -22.650 &      12 &   -6.183 &  189.258 tw
##  1.709 &   -22.379 &   -22.350 &       5 &   -6.564 &  122.165 tw
##  1.542 &   -22.045 &   -22.050 &       4 &   -6.660 &  109.268 tw
##  1.657 &   -21.327 &   -21.450 &       1 &   -7.263 &   54.634 tw
##
##
## 1.82 < z < 2.20
##
  2.010 &   -28.950 &   -28.950 &       8 &   -8.410 &    1.370 sd
  2.010 &   -28.650 &   -28.650 &      24 &   -7.940 &    2.370 sd
  2.010 &   -28.350 &   -28.350 &      37 &   -7.750 &    2.940 sd
  2.010 &   -28.050 &   -28.050 &      88 &   -7.370 &    4.530 sd
  2.010 &   -27.750 &   -27.750 &     147 &   -7.150 &    5.860 sd
  2.010 &   -27.450 &   -27.450 &     276 &   -6.870 &    8.030 sd
  2.010 &   -27.150 &   -27.150 &     447 &   -6.670 &   10.220 sd
  2.010 &   -26.850 &   -26.850 &     648 &   -6.450 &   13.970 sd
  2.010 &   -26.550 &   -26.550 &     430 &   -6.240 &   40.120 sd
  2.010 &   -26.250 &   -26.250 &      30 &   -6.030 &  495.100 sd
#  2.012 &   -27.427 &   -27.450 &       4 &   -6.688 &  102.614 tw
#  1.821 &   -27.121 &   -27.150 &       1 &   -7.290 &   51.307 tw
#  2.014 &   -26.826 &   -26.850 &       3 &   -6.813 &   88.867 tw
#  2.081 &   -26.512 &   -26.550 &       9 &   -6.336 &  153.921 tw
#  2.039 &   -26.292 &   -26.250 &       9 &   -6.336 &  153.921 tw
  2.038 &   -25.970 &   -25.950 &      18 &   -6.035 &  217.678 tw
  2.026 &   -25.612 &   -25.650 &      20 &   -5.989 &  229.453 tw
  1.974 &   -25.325 &   -25.350 &      26 &   -5.875 &  261.616 tw
  2.142 &   -24.992 &   -25.050 &      19 &   -6.011 &  223.643 tw
  2.196 &   -24.719 &   -24.750 &      26 &   -5.875 &  261.616 tw
  2.009 &   -24.468 &   -24.450 &      25 &   -5.892 &  256.536 tw
  2.006 &   -24.136 &   -24.150 &      40 &   -5.688 &  324.495 tw
  2.013 &   -23.887 &   -23.850 &      31 &   -5.798 &  285.666 tw
  1.994 &   -23.566 &   -23.550 &      31 &   -5.798 &  285.666 tw
  2.060 &   -23.290 &   -23.250 &      22 &   -5.947 &  240.652 tw
##  1.901 &   -22.955 &   -22.950 &       7 &   -6.445 &  135.746 tw
##  2.209 &   -22.717 &   -22.650 &       5 &   -6.591 &  114.726 tw
##  2.151 &   -22.385 &   -22.350 &       4 &   -6.688 &  102.614 tw
##
##
## 2.20 < z < 2.60
##
  2.268 &   -29.854 &   -29.850 &       1 &   -8.501 &    3.152 st
  2.399 &   -29.138 &   -29.250 &       1 &   -8.501 &    3.152 st
#  2.400 &   -28.950 &   -28.950 &      14 &   -8.120 &    2.070 sd
#  2.400 &   -28.650 &   -28.650 &      17 &   -8.030 &    2.300 sd
  2.273 &   -28.881 &   -28.950 &       1 &   -8.501 &    3.152 st
  2.361 &   -28.606 &   -28.650 &       3 &   -8.024 &    5.460 st
  2.371 &   -28.287 &   -28.350 &       9 &   -7.547 &    9.456 st
  2.386 &   -28.021 &   -28.050 &      16 &   -7.297 &   12.609 st
  2.397 &   -27.742 &   -27.750 &      24 &   -7.121 &   15.442 st
  2.394 &   -27.432 &   -27.450 &      48 &   -6.820 &   21.839 st
  2.411 &   -27.156 &   -27.150 &      74 &   -6.632 &   27.116 st
  2.408 &   -26.838 &   -26.850 &     125 &   -6.404 &   35.242 st
  2.401 &   -26.546 &   -26.550 &     162 &   -6.292 &   40.120 st
  2.392 &   -26.252 &   -26.250 &     216 &   -6.167 &   46.327 st
  2.399 &   -25.948 &   -25.950 &     271 &   -6.068 &   51.891 st
  2.393 &   -25.633 &   -25.650 &     300 &   -6.024 &   54.597 st
  2.390 &   -25.347 &   -25.350 &     427 &   -5.871 &   65.136 st
  2.380 &   -25.054 &   -25.050 &     416 &   -5.882 &   64.291 st
  2.380 &   -24.750 &   -24.750 &     400 &   -5.899 &   63.043 st
#  2.369 &   -24.458 &   -24.450 &     287 &   -6.044 &   53.401 st
#  2.320 &   -24.174 &   -24.150 &     117 &   -6.433 &   34.096 st
#  2.338 &   -23.881 &   -23.850 &      19 &   -7.223 &   13.740 st
#  2.409 &   -23.588 &   -23.550 &       6 &   -7.723 &    7.721 st
#  2.329 &   -23.242 &   -23.250 &       2 &   -8.200 &    4.458 st
#  2.307 &   -22.681 &   -22.650 &       2 &   -8.200 &    4.458 st
##
##
## 2.60 < z < 3.00
##
  2.800 &   -29.550 &   -29.550 &       3 &   -8.570 &    1.760 sd
  2.800 &   -29.250 &   -29.250 &       7 &   -8.340 &    1.840 sd
  2.800 &   -28.950 &   -28.950 &      10 &   -8.080 &    6.510 sd
  2.800 &   -28.650 &   -28.650 &      12 &   -7.950 &    3.680 sd
#  2.850 &   -29.638 &   -29.550 &       1 &   -8.498 &    3.175 st
#  2.771 &   -28.935 &   -28.950 &       6 &   -7.720 &    7.778 st
#  2.773 &   -28.591 &   -28.650 &       4 &   -7.896 &    6.351 st
  2.710 &   -28.367 &   -28.350 &       8 &   -7.595 &    8.982 st
  2.837 &   -28.042 &   -28.050 &      15 &   -7.322 &   12.299 st
  2.791 &   -27.725 &   -27.750 &      26 &   -7.083 &   16.192 st
  2.812 &   -27.464 &   -27.450 &      46 &   -6.835 &   21.537 st
  2.775 &   -27.141 &   -27.150 &      78 &   -6.606 &   28.045 st
  2.778 &   -26.854 &   -26.850 &      94 &   -6.525 &   30.788 st
  2.774 &   -26.548 &   -26.550 &     125 &   -6.401 &   35.503 st
  2.781 &   -26.241 &   -26.250 &     131 &   -6.381 &   36.345 st
  2.778 &   -25.940 &   -25.950 &     209 &   -6.178 &   45.908 st
  2.778 &   -25.644 &   -25.650 &     226 &   -6.144 &   47.738 st
  2.783 &   -25.356 &   -25.350 &     192 &   -6.215 &   44.001 st
  2.767 &   -25.052 &   -25.050 &     209 &   -6.178 &   45.908 st
#  2.762 &   -24.764 &   -24.750 &     162 &   -6.289 &   40.417 st
#  2.717 &   -24.496 &   -24.450 &      59 &   -6.727 &   24.391 st
#  2.703 &   -24.170 &   -24.150 &       9 &   -7.544 &    9.526 st
#  2.632 &   -23.921 &   -23.850 &       1 &   -8.498 &    3.175 st
#  2.924 &   -23.080 &   -22.950 &       1 &   -8.498 &    3.175 st
#  2.615 &   -22.787 &   -22.650 &       1 &   -8.498 &    3.175 st
#  2.618 &   -22.432 &   -22.350 &       1 &   -8.498 &    3.175 st
##
##
## 3.00 < z < 3.50
##
#  3.250 &   -29.550 &   -29.550 &       7 &   -8.540 &    1.100 sd
#  3.250 &   -29.250 &   -29.250 &      12 &   -8.300 &    1.450 sd 
#  3.250 &   -28.950 &   -28.950 &      11 &   -8.330 &    1.400 sd
#  3.250 &   -28.650 &   -28.650 &      28 &   -7.940 &    2.180 sd
#  3.250 &   -28.350 &   -28.350 &      54 &   -7.640 &    3.120 sd
#  3.250 &   -28.050 &   -28.050 &      77 &   -7.470 &    3.890 sd
#  3.250 &   -27.750 &   -27.750 &     103 &   -7.320 &    4.720 sd
#  3.250 &   -27.450 &   -27.450 &     161 &   -7.090 &    6.470 sd
#  3.250 &   -27.150 &   -27.150 &     191 &   -6.990 &    7.480 sd
#  3.250 &   -26.850 &   -26.850 &     234 &   -6.800 &   10.400 sd
#  3.250 &   -26.550 &   -26.550 &      52 &   -6.630 &   39.580 sd
  3.025 &   -29.523 &   -29.550 &       1 &   -8.583 &    2.610 \\
  3.436 &   -29.288 &   -29.250 &       2 &   -8.282 &    3.692 \\
  3.451 &   -28.889 &   -28.950 &       2 &   -8.282 &    3.692 \\
  3.279 &   -28.621 &   -28.650 &       5 &   -7.884 &    5.837 \\
  3.224 &   -28.343 &   -28.350 &      10 &   -7.583 &    8.255 \\
  3.173 &   -28.037 &   -28.050 &      18 &   -7.328 &   11.075 \\
  3.201 &   -27.700 &   -27.750 &      25 &   -7.185 &   13.052 \\
  3.217 &   -27.430 &   -27.450 &      38 &   -7.004 &   16.092 \\
  3.240 &   -27.113 &   -27.150 &      63 &   -6.784 &   20.720 \\
  3.214 &   -26.832 &   -26.850 &      79 &   -6.686 &   23.202 \\
  3.210 &   -26.550 &   -26.550 &      87 &   -6.644 &   24.349 \\
  3.184 &   -26.255 &   -26.250 &     118 &   -6.511 &   28.357 st
  3.209 &   -25.934 &   -25.950 &     139 &   -6.440 &   30.777 st
  3.186 &   -25.658 &   -25.650 &     122 &   -6.497 &   28.833 st
#  3.170 &   -25.364 &   -25.350 &     131 &   -6.466 &   29.878 \\
#  3.141 &   -25.062 &   -25.050 &      77 &   -6.697 &   22.907 \\
#  3.133 &   -24.784 &   -24.750 &      17 &   -7.353 &   10.763 \\
#  3.092 &   -24.525 &   -24.450 &       7 &   -7.738 &    6.907 \\
#  3.123 &   -24.108 &   -24.150 &       3 &   -8.106 &    4.521 \\
#  3.098 &   -23.723 &   -23.850 &       1 &   -8.583 &    2.610 \\
##
##
## 3.50 < z 4.00
##
  3.750 &   -28.950 &   -28.950 &      14 &   -8.240 &    1.560 sd
  3.750 &   -28.650 &   -28.650 &      22 &   -8.020 &    2.030 sd
  3.750 &   -28.350 &   -28.350 &      54 &   -7.650 &    3.060 sd
  3.750 &   -28.050 &   -28.050 &      55 &   -7.640 &    3.110 sd
  3.750 &   -27.750 &   -27.750 &      83 &   -7.440 &    4.070 sd
  3.750 &   -27.450 &   -27.450 &     119 &   -7.270 &    4.960 sd
  3.750 &   -27.150 &   -27.150 &     117 &   -7.160 &    6.590 sd
  3.750 &   -26.850 &   -26.850 &      27 &   -6.890 &   25.480 sd
#  3.836 &   -29.146 &   -29.250 &       1 &   -8.565 &    2.725 \\
#  3.564 &   -28.830 &   -28.950 &       1 &   -8.565 &    2.725 \\
#  3.615 &   -28.538 &   -28.650 &       2 &   -8.264 &    3.854 \\
#  3.697 &   -28.348 &   -28.350 &       4 &   -7.963 &    5.450 \\
#  3.677 &   -28.055 &   -28.050 &      10 &   -7.565 &    8.617 \\
#  3.767 &   -27.727 &   -27.750 &      14 &   -7.419 &   10.196 \\
#  3.762 &   -27.416 &   -27.450 &      18 &   -7.309 &   11.561 \\
#  3.730 &   -27.153 &   -27.150 &      31 &   -7.073 &   15.172 \\
#  3.702 &   -26.827 &   -26.850 &      26 &   -7.150 &   13.895 \\
  3.674 &   -26.579 &   -26.550 &      33 &   -7.046 &   15.654 \\
  3.704 &   -26.250 &   -26.250 &      37 &   -6.996 &   16.575 \\
  3.691 &   -25.933 &   -25.950 &      32 &   -7.059 &   15.415 \\
  3.713 &   -25.661 &   -25.650 &      34 &   -7.033 &   15.889 \\
  3.693 &   -25.385 &   -25.350 &      11 &   -7.523 &    9.038 \\
  3.706 &   -24.925 &   -25.050 &       1 &   -8.565 &    2.725 \\
#  4.000 &   -27.075 &   -27.150 &       1 &   -8.543 &    2.866 \\
##
## 4.00 < z < 4.50
##
  4.250 &   -29.250 &   -29.250 &       8 &   -8.480 &    1.160 sd
  4.250 &   -28.650 &   -28.650 &      16 &   -8.180 &    1.640 sd
  4.250 &   -28.350 &   -28.350 &      19 &   -8.110 &    1.790 sd
  4.250 &   -28.050 &   -28.050 &      30 &   -7.910 &    2.260 sd
  4.250 &   -27.750 &   -27.750 &      38 &   -7.810 &    2.530 sd
  4.250 &   -27.450 &   -27.450 &      44 &   -7.590 &    3.840 sd
##
## 4.50 < z < 5.00
##
  4.750 &   -28.650 &   -28.650 &       7 &   -8.520 &    1.140 sd
  4.750 &   -28.350 &   -28.350 &       8 &   -8.460 &    1.220 sd
  4.750 &   -28.050 &   -28.050 &      23 &   -8.000 &    2.070 sd
  4.750 &   -27.750 &   -27.750 &      20 &   -8.060 &    1.940 sd
  4.750 &   -27.450 &   -27.450 &       6 &   -7.780 &   20.570 sd

