  2.526 &   -28.531 &   -28.650 &       4 &   -8.526 &    0.961 \\
  2.445 &   -28.329 &   -28.350 &      49 &   -7.625 &    2.712 \\
  2.404 &   -28.038 &   -28.050 &     135 &   -7.271 &    4.078 \\
  2.405 &   -27.739 &   -27.750 &     233 &   -7.021 &    5.437 \\
  2.413 &   -27.431 &   -27.450 &     396 &   -6.818 &    6.869 \\
  2.402 &   -27.136 &   -27.150 &     604 &   -6.627 &    8.559 \\
  2.397 &   -26.845 &   -26.850 &     927 &   -6.424 &   10.808 \\
  2.396 &   -26.539 &   -26.550 &    1137 &   -6.310 &   12.322 \\
  2.389 &   -26.249 &   -26.250 &    1485 &   -6.163 &   14.601 \\
  2.383 &   -25.946 &   -25.950 &    1705 &   -6.053 &   16.559 \\
  2.382 &   -25.649 &   -25.650 &    1794 &   -5.929 &   19.111 \\
  2.376 &   -25.353 &   -25.350 &    1838 &   -5.851 &   20.912 \\
  2.373 &   -25.054 &   -25.050 &    1703 &   -5.811 &   21.889 \\
  2.365 &   -24.756 &   -24.750 &    1304 &   -5.797 &   22.243 \\
  2.354 &   -24.468 &   -24.450 &     865 &   -5.825 &   21.539 \\
  2.307 &   -24.201 &   -24.150 &     255 &   -6.412 &   10.958 \\
  2.266 &   -23.920 &   -23.850 &      28 & ******** &     -NaN \\
  2.965 &   -28.806 &   -28.950 &       1 &   -8.505 &    0.988 \\
  2.734 &   -28.592 &   -28.650 &      20 &   -7.766 &    2.315 \\
  2.779 &   -28.342 &   -28.350 &      56 &   -7.378 &    3.615 \\
  2.774 &   -28.028 &   -28.050 &      91 &   -7.192 &    4.481 \\
  2.810 &   -27.727 &   -27.750 &     153 &   -6.882 &    6.405 \\
  2.781 &   -27.446 &   -27.450 &     260 &   -6.679 &    8.085 \\
  2.781 &   -27.142 &   -27.150 &     323 &   -6.591 &    8.951 \\
  2.776 &   -26.845 &   -26.850 &     421 &   -6.412 &   10.995 \\
  2.774 &   -26.553 &   -26.550 &     491 &   -6.247 &   13.307 \\
  2.781 &   -26.251 &   -26.250 &     522 &   -6.199 &   14.051 \\
  2.774 &   -25.948 &   -25.950 &     607 &   -6.157 &   14.752 \\
  2.775 &   -25.646 &   -25.650 &     697 &   -6.061 &   16.484 \\
  2.770 &   -25.349 &   -25.350 &     618 &   -6.038 &   16.925 \\
  2.780 &   -25.065 &   -25.050 &     541 &   -6.004 &   17.586 \\
  2.748 &   -24.761 &   -24.750 &     306 &   -6.155 &   14.778 \\
  2.708 &   -24.501 &   -24.450 &      80 &   -7.434 &    3.392 \\
  2.688 &   -24.238 &   -24.150 &       4 & ******** &     -NaN \\
  3.276 &   -28.898 &   -28.950 &      10 &   -8.120 &    1.395 \\
  3.262 &   -28.659 &   -28.650 &      30 &   -7.697 &    2.272 \\
  3.219 &   -28.344 &   -28.350 &      63 &   -7.411 &    3.158 \\
  3.212 &   -28.027 &   -28.050 &     100 &   -7.255 &    3.780 \\
  3.219 &   -27.734 &   -27.750 &     165 &   -7.031 &    4.889 \\
  3.198 &   -27.446 &   -27.450 &     227 &   -6.878 &    5.834 \\
  3.199 &   -27.145 &   -27.150 &     318 &   -6.714 &    7.042 \\
  3.190 &   -26.845 &   -26.850 &     401 &   -6.637 &    7.692 \\
  3.183 &   -26.541 &   -26.550 &     494 &   -6.518 &    8.822 \\
  3.174 &   -26.252 &   -26.250 &     513 &   -6.452 &    9.527 \\
  3.173 &   -25.954 &   -25.950 &     452 &   -6.393 &   10.189 \\
  3.160 &   -25.654 &   -25.650 &     380 &   -6.277 &   11.655 \\
  3.150 &   -25.358 &   -25.350 &     277 &   -6.098 &   14.313 \\
  3.132 &   -25.067 &   -25.050 &     173 &   -6.024 &   15.582 \\
  3.106 &   -24.791 &   -24.750 &      38 &   -7.167 &    4.179 \\
  3.087 &   -24.545 &   -24.450 &       7 & ******** &     -NaN \\
