M1450_start M1450_end  z_start    z_end     sel.
 -28.500  -28.400    4.500    4.550   0.0000
 -28.500  -28.400    4.550    4.600   0.0000
 -28.400  -28.300    2.000    2.050   0.0000
 -28.400  -28.300    2.050    2.100   0.0000
 -28.400  -28.300    2.100    2.150   0.0000
 -28.400  -28.300    2.150    2.200   0.0000
 -28.400  -28.300    2.200    2.250   0.0000
 -28.400  -28.300    2.250    2.300   0.0000
 -28.400  -28.300    2.300    2.350   0.0000
 -28.400  -28.300    2.350    2.400   0.0000
 -28.400  -28.300    2.400    2.450   0.0000
 -28.400  -28.300    2.450    2.500   0.0000
 -28.400  -28.300    2.500    2.550   0.0000
 -28.400  -28.300    2.550    2.600   0.0000
 -28.400  -28.300    2.600    2.650   0.0000
 -28.400  -28.300    2.650    2.700   0.0000
 -28.400  -28.300    2.700    2.750   0.0000
 -28.400  -28.300    2.750    2.800   0.0000
 -28.400  -28.300    2.800    2.850   0.0000
 -28.400  -28.300    2.850    2.900   0.0000
 -28.400  -28.300    2.900    2.950   0.0000
 -28.400  -28.300    2.950    3.000   0.0000
 -28.400  -28.300    3.000    3.050   0.0000
 -28.400  -28.300    3.050    3.100   0.0000
 -28.400  -28.300    3.100    3.150   0.0000
 -28.400  -28.300    3.150    3.200   0.0000
 -28.400  -28.300    3.200    3.250   0.0000
 -28.400  -28.300    3.250    3.300   0.0000
 -28.400  -28.300    3.300    3.350   0.0000
 -28.400  -28.300    3.350    3.400   0.0000
 -28.400  -28.300    3.400    3.450   0.0000
 -28.400  -28.300    3.450    3.500   0.0000
 -28.400  -28.300    3.500    3.550   0.0000
 -28.400  -28.300    3.550    3.600   0.0000
 -28.400  -28.300    3.600    3.650   0.0000
 -28.400  -28.300    3.650    3.700   0.0000
 -28.400  -28.300    3.700    3.750   0.0000
 -28.400  -28.300    3.750    3.800   0.0000
 -28.400  -28.300    3.800    3.850   0.0000
 -28.400  -28.300    3.850    3.900   0.0000
 -28.400  -28.300    3.900    3.950   0.0000
 -28.400  -28.300    3.950    4.000   0.0000
 -28.400  -28.300    4.000    4.050   0.0000
 -28.400  -28.300    4.050    4.100   0.0000
 -28.400  -28.300    4.100    4.150   0.0000
 -28.400  -28.300    4.150    4.200   0.0000
 -28.400  -28.300    4.200    4.250   0.0000
 -28.400  -28.300    4.250    4.300   0.0000
 -28.400  -28.300    4.300    4.350   0.0000
 -28.400  -28.300    4.350    4.400   0.0000
 -28.400  -28.300    4.400    4.450   0.0000
 -28.400  -28.300    4.450    4.500   0.0000
 -28.400  -28.300    4.500    4.550   0.0000
 -28.400  -28.300    4.550    4.600   0.0000
 -28.300  -28.200    2.000    2.050   0.0000
 -28.300  -28.200    2.050    2.100   0.0000
 -28.300  -28.200    2.100    2.150   0.0000
 -28.300  -28.200    2.150    2.200   0.0000
 -28.300  -28.200    2.200    2.250   0.0000
 -28.300  -28.200    2.250    2.300   0.0000
 -28.300  -28.200    2.300    2.350   0.0000
 -28.300  -28.200    2.350    2.400   0.0000
 -28.300  -28.200    2.400    2.450   0.0000
 -28.300  -28.200    2.450    2.500   0.0000
 -28.300  -28.200    2.500    2.550   0.0000
 -28.300  -28.200    2.550    2.600   0.0000
 -28.300  -28.200    2.600    2.650   0.0000
 -28.300  -28.200    2.650    2.700   0.0000
 -28.300  -28.200    2.700    2.750   0.0000
 -28.300  -28.200    2.750    2.800   0.0000
 -28.300  -28.200    2.800    2.850   0.0000
 -28.300  -28.200    2.850    2.900   0.0000
 -28.300  -28.200    2.900    2.950   0.0000
 -28.300  -28.200    2.950    3.000   0.0000
 -28.300  -28.200    3.000    3.050   0.0000
 -28.300  -28.200    3.050    3.100   0.0000
 -28.300  -28.200    3.100    3.150   0.0000
 -28.300  -28.200    3.150    3.200   0.0000
 -28.300  -28.200    3.200    3.250   0.0000
 -28.300  -28.200    3.250    3.300   0.0000
 -28.300  -28.200    3.300    3.350   0.0000
 -28.300  -28.200    3.350    3.400   0.0000
 -28.300  -28.200    3.400    3.450   0.0000
 -28.300  -28.200    3.450    3.500   0.0000
 -28.300  -28.200    3.500    3.550   0.0000
 -28.300  -28.200    3.550    3.600   0.0000
 -28.300  -28.200    3.600    3.650   0.0000
 -28.300  -28.200    3.650    3.700   0.0000
 -28.300  -28.200    3.700    3.750   0.0000
 -28.300  -28.200    3.750    3.800   0.0000
 -28.300  -28.200    3.800    3.850   0.0000
 -28.300  -28.200    3.850    3.900   0.0000
 -28.300  -28.200    3.900    3.950   0.0000
 -28.300  -28.200    3.950    4.000   0.0000
 -28.300  -28.200    4.000    4.050   0.0000
 -28.300  -28.200    4.050    4.100   0.0000
 -28.300  -28.200    4.100    4.150   0.0000
 -28.300  -28.200    4.150    4.200   0.0000
 -28.300  -28.200    4.200    4.250   0.0050
 -28.300  -28.200    4.250    4.300   0.0000
 -28.300  -28.200    4.300    4.350   0.0000
 -28.300  -28.200    4.350    4.400   0.0000
 -28.300  -28.200    4.400    4.450   0.0000
 -28.300  -28.200    4.450    4.500   0.0000
 -28.300  -28.200    4.500    4.550   0.0000
 -28.300  -28.200    4.550    4.600   0.0000
 -28.200  -28.100    2.000    2.050   0.0000
 -28.200  -28.100    2.050    2.100   0.0000
 -28.200  -28.100    2.100    2.150   0.0000
 -28.200  -28.100    2.150    2.200   0.0000
 -28.200  -28.100    2.200    2.250   0.0000
 -28.200  -28.100    2.250    2.300   0.0000
 -28.200  -28.100    2.300    2.350   0.0000
 -28.200  -28.100    2.350    2.400   0.0000
 -28.200  -28.100    2.400    2.450   0.0000
 -28.200  -28.100    2.450    2.500   0.0000
 -28.200  -28.100    2.500    2.550   0.0000
 -28.200  -28.100    2.550    2.600   0.0000
 -28.200  -28.100    2.600    2.650   0.0000
 -28.200  -28.100    2.650    2.700   0.0000
 -28.200  -28.100    2.700    2.750   0.0000
 -28.200  -28.100    2.750    2.800   0.0000
 -28.200  -28.100    2.800    2.850   0.0000
 -28.200  -28.100    2.850    2.900   0.0000
 -28.200  -28.100    2.900    2.950   0.0000
 -28.200  -28.100    2.950    3.000   0.0000
 -28.200  -28.100    3.000    3.050   0.0000
 -28.200  -28.100    3.050    3.100   0.0000
 -28.200  -28.100    3.100    3.150   0.0000
 -28.200  -28.100    3.150    3.200   0.0000
 -28.200  -28.100    3.200    3.250   0.0000
 -28.200  -28.100    3.250    3.300   0.0000
 -28.200  -28.100    3.300    3.350   0.0000
 -28.200  -28.100    3.350    3.400   0.0000
 -28.200  -28.100    3.400    3.450   0.0000
 -28.200  -28.100    3.450    3.500   0.0000
 -28.200  -28.100    3.500    3.550   0.0000
 -28.200  -28.100    3.550    3.600   0.0000
 -28.200  -28.100    3.600    3.650   0.0000
 -28.200  -28.100    3.650    3.700   0.0000
 -28.200  -28.100    3.700    3.750   0.0000
 -28.200  -28.100    3.750    3.800   0.0000
 -28.200  -28.100    3.800    3.850   0.0000
 -28.200  -28.100    3.850    3.900   0.0000
 -28.200  -28.100    3.900    3.950   0.0000
 -28.200  -28.100    3.950    4.000   0.0000
 -28.200  -28.100    4.000    4.050   0.0000
 -28.200  -28.100    4.050    4.100   0.0000
 -28.200  -28.100    4.100    4.150   0.0000
 -28.200  -28.100    4.150    4.200   0.0000
 -28.200  -28.100    4.200    4.250   0.0000
 -28.200  -28.100    4.250    4.300   0.0000
 -28.200  -28.100    4.300    4.350   0.0050
 -28.200  -28.100    4.350    4.400   0.0050
 -28.200  -28.100    4.400    4.450   0.0050
 -28.200  -28.100    4.450    4.500   0.0050
 -28.200  -28.100    4.500    4.550   0.0200
 -28.200  -28.100    4.550    4.600   0.0250
 -28.100  -28.000    2.000    2.050   0.0000
 -28.100  -28.000    2.050    2.100   0.0000
 -28.100  -28.000    2.100    2.150   0.0000
 -28.100  -28.000    2.150    2.200   0.0000
 -28.100  -28.000    2.200    2.250   0.0000
 -28.100  -28.000    2.250    2.300   0.0000
 -28.100  -28.000    2.300    2.350   0.0000
 -28.100  -28.000    2.350    2.400   0.0000
 -28.100  -28.000    2.400    2.450   0.0000
 -28.100  -28.000    2.450    2.500   0.0000
 -28.100  -28.000    2.500    2.550   0.0000
 -28.100  -28.000    2.550    2.600   0.0000
 -28.100  -28.000    2.600    2.650   0.0000
 -28.100  -28.000    2.650    2.700   0.0000
 -28.100  -28.000    2.700    2.750   0.0000
 -28.100  -28.000    2.750    2.800   0.0000
 -28.100  -28.000    2.800    2.850   0.0000
 -28.100  -28.000    2.850    2.900   0.0000
 -28.100  -28.000    2.900    2.950   0.0000
 -28.100  -28.000    2.950    3.000   0.0000
 -28.100  -28.000    3.000    3.050   0.0000
 -28.100  -28.000    3.050    3.100   0.0000
 -28.100  -28.000    3.100    3.150   0.0000
 -28.100  -28.000    3.150    3.200   0.0000
 -28.100  -28.000    3.200    3.250   0.0000
 -28.100  -28.000    3.250    3.300   0.0000
 -28.100  -28.000    3.300    3.350   0.0000
 -28.100  -28.000    3.350    3.400   0.0000
 -28.100  -28.000    3.400    3.450   0.0000
 -28.100  -28.000    3.450    3.500   0.0000
 -28.100  -28.000    3.500    3.550   0.0000
 -28.100  -28.000    3.550    3.600   0.0000
 -28.100  -28.000    3.600    3.650   0.0000
 -28.100  -28.000    3.650    3.700   0.0000
 -28.100  -28.000    3.700    3.750   0.0000
 -28.100  -28.000    3.750    3.800   0.0000
 -28.100  -28.000    3.800    3.850   0.0000
 -28.100  -28.000    3.850    3.900   0.0000
 -28.100  -28.000    3.900    3.950   0.0000
 -28.100  -28.000    3.950    4.000   0.0000
 -28.100  -28.000    4.000    4.050   0.0000
 -28.100  -28.000    4.050    4.100   0.0050
 -28.100  -28.000    4.100    4.150   0.0100
 -28.100  -28.000    4.150    4.200   0.0000
 -28.100  -28.000    4.200    4.250   0.0000
 -28.100  -28.000    4.250    4.300   0.0000
 -28.100  -28.000    4.300    4.350   0.0000
 -28.100  -28.000    4.350    4.400   0.0000
 -28.100  -28.000    4.400    4.450   0.0000
 -28.100  -28.000    4.450    4.500   0.0050
 -28.100  -28.000    4.500    4.550   0.0000
 -28.100  -28.000    4.550    4.600   0.0450
 -28.000  -27.900    2.000    2.050   0.0000
 -28.000  -27.900    2.050    2.100   0.0000
 -28.000  -27.900    2.100    2.150   0.0000
 -28.000  -27.900    2.150    2.200   0.0000
 -28.000  -27.900    2.200    2.250   0.0000
 -28.000  -27.900    2.250    2.300   0.0000
 -28.000  -27.900    2.300    2.350   0.0000
 -28.000  -27.900    2.350    2.400   0.0000
 -28.000  -27.900    2.400    2.450   0.0000
 -28.000  -27.900    2.450    2.500   0.0000
 -28.000  -27.900    2.500    2.550   0.0000
 -28.000  -27.900    2.550    2.600   0.0000
 -28.000  -27.900    2.600    2.650   0.0000
 -28.000  -27.900    2.650    2.700   0.0000
 -28.000  -27.900    2.700    2.750   0.0000
 -28.000  -27.900    2.750    2.800   0.0000
 -28.000  -27.900    2.800    2.850   0.0000
 -28.000  -27.900    2.850    2.900   0.0000
 -28.000  -27.900    2.900    2.950   0.0000
 -28.000  -27.900    2.950    3.000   0.0000
 -28.000  -27.900    3.000    3.050   0.0000
 -28.000  -27.900    3.050    3.100   0.0000
 -28.000  -27.900    3.100    3.150   0.0000
 -28.000  -27.900    3.150    3.200   0.0000
 -28.000  -27.900    3.200    3.250   0.0000
 -28.000  -27.900    3.250    3.300   0.0000
 -28.000  -27.900    3.300    3.350   0.0000
 -28.000  -27.900    3.350    3.400   0.0000
 -28.000  -27.900    3.400    3.450   0.0000
 -28.000  -27.900    3.450    3.500   0.0000
 -28.000  -27.900    3.500    3.550   0.0000
 -28.000  -27.900    3.550    3.600   0.0000
 -28.000  -27.900    3.600    3.650   0.0000
 -28.000  -27.900    3.650    3.700   0.0000
 -28.000  -27.900    3.700    3.750   0.0000
 -28.000  -27.900    3.750    3.800   0.0000
 -28.000  -27.900    3.800    3.850   0.0000
 -28.000  -27.900    3.850    3.900   0.0000
 -28.000  -27.900    3.900    3.950   0.0000
 -28.000  -27.900    3.950    4.000   0.0000
 -28.000  -27.900    4.000    4.050   0.0000
 -28.000  -27.900    4.050    4.100   0.0050
 -28.000  -27.900    4.100    4.150   0.0000
 -28.000  -27.900    4.150    4.200   0.0000
 -28.000  -27.900    4.200    4.250   0.0050
 -28.000  -27.900    4.250    4.300   0.0050
 -28.000  -27.900    4.300    4.350   0.0000
 -28.000  -27.900    4.350    4.400   0.0100
 -28.000  -27.900    4.400    4.450   0.0050
 -28.000  -27.900    4.450    4.500   0.0100
 -28.000  -27.900    4.500    4.550   0.0050
 -28.000  -27.900    4.550    4.600   0.0250
 -27.900  -27.800    2.000    2.050   0.0000
 -27.900  -27.800    2.050    2.100   0.0000
 -27.900  -27.800    2.100    2.150   0.0000
 -27.900  -27.800    2.150    2.200   0.0000
 -27.900  -27.800    2.200    2.250   0.0000
 -27.900  -27.800    2.250    2.300   0.0000
 -27.900  -27.800    2.300    2.350   0.0000
 -27.900  -27.800    2.350    2.400   0.0000
 -27.900  -27.800    2.400    2.450   0.0000
 -27.900  -27.800    2.450    2.500   0.0000
 -27.900  -27.800    2.500    2.550   0.0000
 -27.900  -27.800    2.550    2.600   0.0000
 -27.900  -27.800    2.600    2.650   0.0000
 -27.900  -27.800    2.650    2.700   0.0000
 -27.900  -27.800    2.700    2.750   0.0000
 -27.900  -27.800    2.750    2.800   0.0000
 -27.900  -27.800    2.800    2.850   0.0000
 -27.900  -27.800    2.850    2.900   0.0000
 -27.900  -27.800    2.900    2.950   0.0000
 -27.900  -27.800    2.950    3.000   0.0000
 -27.900  -27.800    3.000    3.050   0.0000
 -27.900  -27.800    3.050    3.100   0.0000
 -27.900  -27.800    3.100    3.150   0.0000
 -27.900  -27.800    3.150    3.200   0.0000
 -27.900  -27.800    3.200    3.250   0.0000
 -27.900  -27.800    3.250    3.300   0.0000
 -27.900  -27.800    3.300    3.350   0.0000
 -27.900  -27.800    3.350    3.400   0.0000
 -27.900  -27.800    3.400    3.450   0.0000
 -27.900  -27.800    3.450    3.500   0.0000
 -27.900  -27.800    3.500    3.550   0.0000
 -27.900  -27.800    3.550    3.600   0.0000
 -27.900  -27.800    3.600    3.650   0.0000
 -27.900  -27.800    3.650    3.700   0.0000
 -27.900  -27.800    3.700    3.750   0.0000
 -27.900  -27.800    3.750    3.800   0.0100
 -27.900  -27.800    3.800    3.850   0.0000
 -27.900  -27.800    3.850    3.900   0.0000
 -27.900  -27.800    3.900    3.950   0.0050
 -27.900  -27.800    3.950    4.000   0.0100
 -27.900  -27.800    4.000    4.050   0.0050
 -27.900  -27.800    4.050    4.100   0.0000
 -27.900  -27.800    4.100    4.150   0.0050
 -27.900  -27.800    4.150    4.200   0.0000
 -27.900  -27.800    4.200    4.250   0.0050
 -27.900  -27.800    4.250    4.300   0.0000
 -27.900  -27.800    4.300    4.350   0.0050
 -27.900  -27.800    4.350    4.400   0.0000
 -27.900  -27.800    4.400    4.450   0.0050
 -27.900  -27.800    4.450    4.500   0.0100
 -27.900  -27.800    4.500    4.550   0.0300
 -27.900  -27.800    4.550    4.600   0.0400
 -27.800  -27.700    2.000    2.050   0.0000
 -27.800  -27.700    2.050    2.100   0.0000
 -27.800  -27.700    2.100    2.150   0.0000
 -27.800  -27.700    2.150    2.200   0.0000
 -27.800  -27.700    2.200    2.250   0.0000
 -27.800  -27.700    2.250    2.300   0.0000
 -27.800  -27.700    2.300    2.350   0.0000
 -27.800  -27.700    2.350    2.400   0.0000
 -27.800  -27.700    2.400    2.450   0.0000
 -27.800  -27.700    2.450    2.500   0.0000
 -27.800  -27.700    2.500    2.550   0.0000
 -27.800  -27.700    2.550    2.600   0.0000
 -27.800  -27.700    2.600    2.650   0.0000
 -27.800  -27.700    2.650    2.700   0.0000
 -27.800  -27.700    2.700    2.750   0.0000
 -27.800  -27.700    2.750    2.800   0.0000
 -27.800  -27.700    2.800    2.850   0.0000
 -27.800  -27.700    2.850    2.900   0.0000
 -27.800  -27.700    2.900    2.950   0.0000
 -27.800  -27.700    2.950    3.000   0.0000
 -27.800  -27.700    3.000    3.050   0.0000
 -27.800  -27.700    3.050    3.100   0.0000
 -27.800  -27.700    3.100    3.150   0.0000
 -27.800  -27.700    3.150    3.200   0.0000
 -27.800  -27.700    3.200    3.250   0.0000
 -27.800  -27.700    3.250    3.300   0.0000
 -27.800  -27.700    3.300    3.350   0.0000
 -27.800  -27.700    3.350    3.400   0.0000
 -27.800  -27.700    3.400    3.450   0.0000
 -27.800  -27.700    3.450    3.500   0.0000
 -27.800  -27.700    3.500    3.550   0.0050
 -27.800  -27.700    3.550    3.600   0.0000
 -27.800  -27.700    3.600    3.650   0.0050
 -27.800  -27.700    3.650    3.700   0.0000
 -27.800  -27.700    3.700    3.750   0.0000
 -27.800  -27.700    3.750    3.800   0.0050
 -27.800  -27.700    3.800    3.850   0.0050
 -27.800  -27.700    3.850    3.900   0.0050
 -27.800  -27.700    3.900    3.950   0.0150
 -27.800  -27.700    3.950    4.000   0.0000
 -27.800  -27.700    4.000    4.050   0.0100
 -27.800  -27.700    4.050    4.100   0.0000
 -27.800  -27.700    4.100    4.150   0.0000
 -27.800  -27.700    4.150    4.200   0.0000
 -27.800  -27.700    4.200    4.250   0.0000
 -27.800  -27.700    4.250    4.300   0.0000
 -27.800  -27.700    4.300    4.350   0.0100
 -27.800  -27.700    4.350    4.400   0.0050
 -27.800  -27.700    4.400    4.450   0.0000
 -27.800  -27.700    4.450    4.500   0.0100
 -27.800  -27.700    4.500    4.550   0.0100
 -27.800  -27.700    4.550    4.600   0.0350
 -27.700  -27.600    2.000    2.050   0.0000
 -27.700  -27.600    2.050    2.100   0.0000
 -27.700  -27.600    2.100    2.150   0.0000
 -27.700  -27.600    2.150    2.200   0.0000
 -27.700  -27.600    2.200    2.250   0.0000
 -27.700  -27.600    2.250    2.300   0.0000
 -27.700  -27.600    2.300    2.350   0.0000
 -27.700  -27.600    2.350    2.400   0.0000
 -27.700  -27.600    2.400    2.450   0.0000
 -27.700  -27.600    2.450    2.500   0.0000
 -27.700  -27.600    2.500    2.550   0.0000
 -27.700  -27.600    2.550    2.600   0.0000
 -27.700  -27.600    2.600    2.650   0.0000
 -27.700  -27.600    2.650    2.700   0.0000
 -27.700  -27.600    2.700    2.750   0.0000
 -27.700  -27.600    2.750    2.800   0.0000
 -27.700  -27.600    2.800    2.850   0.0000
 -27.700  -27.600    2.850    2.900   0.0000
 -27.700  -27.600    2.900    2.950   0.0000
 -27.700  -27.600    2.950    3.000   0.0050
 -27.700  -27.600    3.000    3.050   0.0000
 -27.700  -27.600    3.050    3.100   0.0000
 -27.700  -27.600    3.100    3.150   0.0000
 -27.700  -27.600    3.150    3.200   0.0050
 -27.700  -27.600    3.200    3.250   0.0000
 -27.700  -27.600    3.250    3.300   0.0000
 -27.700  -27.600    3.300    3.350   0.0250
 -27.700  -27.600    3.350    3.400   0.0700
 -27.700  -27.600    3.400    3.450   0.0650
 -27.700  -27.600    3.450    3.500   0.0200
 -27.700  -27.600    3.500    3.550   0.0400
 -27.700  -27.600    3.550    3.600   0.0150
 -27.700  -27.600    3.600    3.650   0.0000
 -27.700  -27.600    3.650    3.700   0.0000
 -27.700  -27.600    3.700    3.750   0.0000
 -27.700  -27.600    3.750    3.800   0.0000
 -27.700  -27.600    3.800    3.850   0.0050
 -27.700  -27.600    3.850    3.900   0.0000
 -27.700  -27.600    3.900    3.950   0.0000
 -27.700  -27.600    3.950    4.000   0.0000
 -27.700  -27.600    4.000    4.050   0.0000
 -27.700  -27.600    4.050    4.100   0.0000
 -27.700  -27.600    4.100    4.150   0.0000
 -27.700  -27.600    4.150    4.200   0.0050
 -27.700  -27.600    4.200    4.250   0.0000
 -27.700  -27.600    4.250    4.300   0.0100
 -27.700  -27.600    4.300    4.350   0.0000
 -27.700  -27.600    4.350    4.400   0.0250
 -27.700  -27.600    4.400    4.450   0.0150
 -27.700  -27.600    4.450    4.500   0.0050
 -27.700  -27.600    4.500    4.550   0.0200
 -27.700  -27.600    4.550    4.600   0.0150
 -27.600  -27.500    2.000    2.050   0.0000
 -27.600  -27.500    2.050    2.100   0.0000
 -27.600  -27.500    2.100    2.150   0.0000
 -27.600  -27.500    2.150    2.200   0.0000
 -27.600  -27.500    2.200    2.250   0.0000
 -27.600  -27.500    2.250    2.300   0.0000
 -27.600  -27.500    2.300    2.350   0.0000
 -27.600  -27.500    2.350    2.400   0.0000
 -27.600  -27.500    2.400    2.450   0.0000
 -27.600  -27.500    2.450    2.500   0.0000
 -27.600  -27.500    2.500    2.550   0.0000
 -27.600  -27.500    2.550    2.600   0.0000
 -27.600  -27.500    2.600    2.650   0.0000
 -27.600  -27.500    2.650    2.700   0.0050
 -27.600  -27.500    2.700    2.750   0.0000
 -27.600  -27.500    2.750    2.800   0.0000
 -27.600  -27.500    2.800    2.850   0.0000
 -27.600  -27.500    2.850    2.900   0.0000
 -27.600  -27.500    2.900    2.950   0.0000
 -27.600  -27.500    2.950    3.000   0.0000
 -27.600  -27.500    3.000    3.050   0.0000
 -27.600  -27.500    3.050    3.100   0.0050
 -27.600  -27.500    3.100    3.150   0.0100
 -27.600  -27.500    3.150    3.200   0.0200
 -27.600  -27.500    3.200    3.250   0.0450
 -27.600  -27.500    3.250    3.300   0.0900
 -27.600  -27.500    3.300    3.350   0.2400
 -27.600  -27.500    3.350    3.400   0.2850
 -27.600  -27.500    3.400    3.450   0.1900
 -27.600  -27.500    3.450    3.500   0.0900
 -27.600  -27.500    3.500    3.550   0.0300
 -27.600  -27.500    3.550    3.600   0.0150
 -27.600  -27.500    3.600    3.650   0.0100
 -27.600  -27.500    3.650    3.700   0.0200
 -27.600  -27.500    3.700    3.750   0.0100
 -27.600  -27.500    3.750    3.800   0.0000
 -27.600  -27.500    3.800    3.850   0.0000
 -27.600  -27.500    3.850    3.900   0.0000
 -27.600  -27.500    3.900    3.950   0.0000
 -27.600  -27.500    3.950    4.000   0.0000
 -27.600  -27.500    4.000    4.050   0.0050
 -27.600  -27.500    4.050    4.100   0.0000
 -27.600  -27.500    4.100    4.150   0.0000
 -27.600  -27.500    4.150    4.200   0.0100
 -27.600  -27.500    4.200    4.250   0.0050
 -27.600  -27.500    4.250    4.300   0.0100
 -27.600  -27.500    4.300    4.350   0.0050
 -27.600  -27.500    4.350    4.400   0.0050
 -27.600  -27.500    4.400    4.450   0.0100
 -27.600  -27.500    4.450    4.500   0.0150
 -27.600  -27.500    4.500    4.550   0.0150
 -27.600  -27.500    4.550    4.600   0.0350
 -27.500  -27.400    2.000    2.050   0.0000
 -27.500  -27.400    2.050    2.100   0.0000
 -27.500  -27.400    2.100    2.150   0.0000
 -27.500  -27.400    2.150    2.200   0.0000
 -27.500  -27.400    2.200    2.250   0.0000
 -27.500  -27.400    2.250    2.300   0.0000
 -27.500  -27.400    2.300    2.350   0.0000
 -27.500  -27.400    2.350    2.400   0.0000
 -27.500  -27.400    2.400    2.450   0.0000
 -27.500  -27.400    2.450    2.500   0.0000
 -27.500  -27.400    2.500    2.550   0.0000
 -27.500  -27.400    2.550    2.600   0.0000
 -27.500  -27.400    2.600    2.650   0.0000
 -27.500  -27.400    2.650    2.700   0.0000
 -27.500  -27.400    2.700    2.750   0.0050
 -27.500  -27.400    2.750    2.800   0.0000
 -27.500  -27.400    2.800    2.850   0.0050
 -27.500  -27.400    2.850    2.900   0.0000
 -27.500  -27.400    2.900    2.950   0.0000
 -27.500  -27.400    2.950    3.000   0.0000
 -27.500  -27.400    3.000    3.050   0.0250
 -27.500  -27.400    3.050    3.100   0.0350
 -27.500  -27.400    3.100    3.150   0.1050
 -27.500  -27.400    3.150    3.200   0.1800
 -27.500  -27.400    3.200    3.250   0.2800
 -27.500  -27.400    3.250    3.300   0.3600
 -27.500  -27.400    3.300    3.350   0.4300
 -27.500  -27.400    3.350    3.400   0.4300
 -27.500  -27.400    3.400    3.450   0.3300
 -27.500  -27.400    3.450    3.500   0.1600
 -27.500  -27.400    3.500    3.550   0.0400
 -27.500  -27.400    3.550    3.600   0.0050
 -27.500  -27.400    3.600    3.650   0.0050
 -27.500  -27.400    3.650    3.700   0.0000
 -27.500  -27.400    3.700    3.750   0.0050
 -27.500  -27.400    3.750    3.800   0.0000
 -27.500  -27.400    3.800    3.850   0.0000
 -27.500  -27.400    3.850    3.900   0.0000
 -27.500  -27.400    3.900    3.950   0.0000
 -27.500  -27.400    3.950    4.000   0.0000
 -27.500  -27.400    4.000    4.050   0.0050
 -27.500  -27.400    4.050    4.100   0.0100
 -27.500  -27.400    4.100    4.150   0.0000
 -27.500  -27.400    4.150    4.200   0.0000
 -27.500  -27.400    4.200    4.250   0.0100
 -27.500  -27.400    4.250    4.300   0.0100
 -27.500  -27.400    4.300    4.350   0.0050
 -27.500  -27.400    4.350    4.400   0.0100
 -27.500  -27.400    4.400    4.450   0.0050
 -27.500  -27.400    4.450    4.500   0.0100
 -27.500  -27.400    4.500    4.550   0.0300
 -27.500  -27.400    4.550    4.600   0.0300
 -27.400  -27.300    2.000    2.050   0.0000
 -27.400  -27.300    2.050    2.100   0.0000
 -27.400  -27.300    2.100    2.150   0.0000
 -27.400  -27.300    2.150    2.200   0.0000
 -27.400  -27.300    2.200    2.250   0.0000
 -27.400  -27.300    2.250    2.300   0.0000
 -27.400  -27.300    2.300    2.350   0.0000
 -27.400  -27.300    2.350    2.400   0.0000
 -27.400  -27.300    2.400    2.450   0.0000
